# Generated from bridge-api/intelligence-knowledge-graph. Do not hand-edit.
edgeId,sourceNodeId,relationshipType,targetNodeId,relationshipVersion,relationshipConfidence,relationshipSource,testOnly,relationshipHash
edge:6bddcffc7534c31c56cf,Generated Artifact:docs/implementation/execution-decision-engine/generated/decision_human_review_report.json,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,46ace56f5d14d6c0103e9cafcb592133f3d78b9385478dc57b744f898525beea
edge:94d7a95253e4f6694fd8,Generated Artifact:docs/implementation/execution-decision-engine/generated/decision_human_review_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,770ec558a4288777dadf52875f0f05a552a9de035f559d93c96595144b928cb9
edge:947ab3218f3bf20ac489,Generated Artifact:docs/implementation/execution-decision-engine/generated/decision_insufficient_evidence_report.json,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,ed08cc012e1061d4b70bd609c6215f7979c9769fe988e5f5025754eb5630e628
edge:d64283f4fbe0cf61816a,Generated Artifact:docs/implementation/execution-decision-engine/generated/decision_insufficient_evidence_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,bf60f59c5bc8b27bb6f3ca0f9a01cd829246d23d3b7fe08655f60b65db42e687
edge:96704ad9a3afb2a75e9c,Generated Artifact:docs/implementation/execution-decision-engine/generated/decision_over_budget_report.json,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,cf7c33b7e16e9f473c476d4fa8cca9b3bf3b9dece0d2c3972bc32e8d0d65e0c8
edge:fd51b8858086c0a5e119,Generated Artifact:docs/implementation/execution-decision-engine/generated/decision_over_budget_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,312e929005ada7260c97d2fcd490d92a4fe0c34128a3c91828a147899f008dda
edge:08d219acb22e51288c12,Generated Artifact:docs/implementation/execution-decision-engine/generated/decision_policy_profile_index.json,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,efb10c83fb350572d6471dd8870719caab9cb9fb041ab5862102a69e3512d634
edge:3ef929c49c94dbe54585,Generated Artifact:docs/implementation/execution-decision-engine/generated/decision_policy_profile_index.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,8416e1deacade898cc934d8b94fafd43a7c225336a966f508f23a8bc2e229548
edge:99e6ca63616c2ae6e693,Generated Artifact:docs/implementation/execution-decision-engine/generated/DECISION_POLICY_PROFILE_INDEX.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,78802730e7ce079300de2aed0d5c209f5bbbc05ec9b0d85cf744ebe063fec042
edge:ab0c8397c1475d0d0dd7,Generated Artifact:docs/implementation/execution-decision-engine/generated/DECISION_POLICY_PROFILE_INDEX.md,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,55984e3f17665212b972bacc1633f79976c89fd4d86fe91aed632021b56dc17e
edge:d85bfabda5fda88dfefc,Generated Artifact:docs/implementation/execution-decision-engine/generated/decision_premium_restriction_report.json,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,c479008668b226ebab9636562cd01f5121f349b53077566e29e8419b49979d8b
edge:958f3d38eb5696a9a2be,Generated Artifact:docs/implementation/execution-decision-engine/generated/decision_premium_restriction_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,a62e2966279e357b997ed73e4d329164a4f6c96de1da10d75ca3e25874dca7c7
edge:3a3af8890c58fb7b3059,Generated Artifact:docs/implementation/execution-decision-engine/generated/decision_record_index.csv,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,758d37f67320d17224e4c001bd54ce50ecf9cfff97e9d9f1e3c1b7233a2d15d4
edge:18e282a8091cc4d358c2,Generated Artifact:docs/implementation/execution-decision-engine/generated/decision_record_index.csv,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,b416dd031c320a37f03a490cded83420108ddc89fd1bd3040483511292e09787
edge:e0140ad7331a5e72823e,Generated Artifact:docs/implementation/execution-decision-engine/generated/decision_record_index.json,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,dc8affc6a221f6caa1dc31286e0f11ecdb8750f7e699c6d3a137592961e49ab4
edge:886123acf5f339461581,Generated Artifact:docs/implementation/execution-decision-engine/generated/decision_record_index.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,b52db8a44b1bc93320d2221c64dafb2ea1bab1b61b78db2bcc91627c110f125d
edge:606c5ca0fda233a848c4,Generated Artifact:docs/implementation/execution-decision-engine/generated/decision_request_index.json,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,2efb5319c1029ed99789c0ef6309f7a44d5bc2d67b4623964a8eebe54cff8943
edge:3326889697676bb45d47,Generated Artifact:docs/implementation/execution-decision-engine/generated/decision_request_index.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,6d09d3ed0e8fbb06efb2f8cf7f0b3ac097ceefafd7e56e612f18e2a258bf3409
edge:b89a47cd2dce07f120cd,Generated Artifact:docs/implementation/execution-decision-engine/generated/decision_sensitivity_report.json,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,04128954f312db86e6ece21af48e958a81084a3fce7646c48108ee752cae4a89
edge:400de925f84bcdfb2936,Generated Artifact:docs/implementation/execution-decision-engine/generated/decision_sensitivity_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,2f4bcbaebcf1c9f2e35becb0533eeb809ea535fc9385a3f83c153667cc798a98
edge:fb181b716cd5d48e9d96,Generated Artifact:docs/implementation/execution-decision-engine/generated/DECISION_SUMMARY.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,9482ea233cb35d52932d380bb6fc14d8375ae30386c7c2503a45da95eeef7112
edge:5236823a2be0e19a9845,Generated Artifact:docs/implementation/execution-decision-engine/generated/DECISION_SUMMARY.md,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,35b77c29e698df534a00eb4a2ca9cb7e352135bea38c82b08349d1125389f70d
edge:ae9740d4e439c401a4e1,Documentation Page:docs/implementation/execution-decision-engine/GENERATED_ARTIFACTS.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,90ace29d5947155af1c3a98bcb4458d2fcd20a1d1191d328a50250c1d0cb7fe6
edge:63b599991ee76c8e332b,Documentation Page:docs/implementation/execution-decision-engine/HASHING_AND_REPLAY.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,8814100b6150097486dd84da012639888a7c7f691921b0e42e09403c382bf01b
edge:d913e2763820cea7add3,Documentation Page:docs/implementation/execution-decision-engine/HUMAN_REVIEW.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,ced60f0ea7e29eaa592f2207036e722efb81bbabf7dddb17db03f3ab9f1e5016
edge:a0cbe3541300da5d0a20,Documentation Page:docs/implementation/execution-decision-engine/LIMITATIONS.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,8447628feca13048395dfbe3cc0fae70958cc170b0cb3688ccebafc749257b0f
edge:ec608c34587162e14b2a,Documentation Page:docs/implementation/execution-decision-engine/OPEN_ITEMS.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,6e3bf0baa6ca91f2ae7dc936b2c27d86a334886ca36e13028e4f2a79976f6525
edge:e6d9ccd434e3099fc4b3,Documentation Page:docs/implementation/execution-decision-engine/OPERATIONS.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,410b63d14b49ce53e22a7367bc68b4e55d9dd1be14cb689cd6be728f6f25b4bf
edge:15986363d183356532aa,Documentation Page:docs/implementation/execution-decision-engine/POLICY_PROFILE_SCHEMA.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,7cf7a879036f2fb9a006147d0789497b9e04fd8d6bc9c3a80c6312c06f89bcc2
edge:ede39c697d5a50be2e62,Documentation Page:docs/implementation/execution-decision-engine/POLICY_PROFILES.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,fa1263a65e61bdfcd247f4ccccaa56606590abf51872f8694424ad7481b18026
edge:a41c18cf17dbf6807b4f,Documentation Page:docs/implementation/execution-decision-engine/PREMIUM_RESTRICTIONS.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,24190e29f8aacd0266fc2ac646495be39b05360316686bcb0c3c76de0dc546ae
edge:c132029bab272612decf,Documentation Page:docs/implementation/execution-decision-engine/PROCUREMENT_BOUNDARY.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,a0edee9ac71476e507d7c017a8f4c624618803f92d22d929a5d2e804a6a35806
edge:cf336b310890e64bde50,Documentation Page:docs/implementation/execution-decision-engine/PRODUCTION_BOUNDARY.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,612b08817c559f082630faca801ba06d9d699206a7223104df0296e7dc964703
edge:6bc999400f51efbeb474,Documentation Page:docs/implementation/execution-decision-engine/PROVIDER_NEUTRALITY.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,7c66686afc0a968dce57f9130b27071a573aba57d3836e9c3bf5f06d6d5775ae
edge:e4fb6d5b1f5d64936828,Documentation Page:docs/implementation/execution-decision-engine/README.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,79a09e4d29ef56aba4f60d59b54057c0fbe87d6aaab6d960bc6a6f2826850fbd
edge:55bb142931f9d012bea2,Documentation Page:docs/implementation/execution-decision-engine/REQUESTS.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,0fb520e0212ceb32c6b52605f2bcfce69f7df3bc2430970f1551f413ddd711db
edge:8b639441d711c99f8c5e,Documentation Page:docs/implementation/execution-decision-engine/ROLLBACK.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,16a6d1f11e115b76c6501a5bdc9b779dfcbeb9962b65390371fdc4fadd15cd53
edge:fe0c4a39224b500e1b7d,Documentation Page:docs/implementation/execution-decision-engine/RUNTIME_NON_INTEGRATION.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,0ba1c14b654985599a87d07af588f21a6168c7b786af16de0813b8fd1cc73d6f
edge:3c2919936d8958ca5da3,Documentation Page:docs/implementation/execution-decision-engine/SAFETY_MODEL.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,eca67e02bcb8e35ac1fbc4199a5979f664967faf2129fc69da18b384dbf5d801
edge:123a60d18db605a9167d,Documentation Page:docs/implementation/execution-decision-engine/SECURITY_PRIVACY.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,35e05555bff31b20fc5219b1b7ba74ab305a39c119ae5abc1e320284d06b5113
edge:3c5c7c10c201ebc72415,Documentation Page:docs/implementation/execution-decision-engine/SENSITIVITY_ANALYSIS.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,9e5660beba6249e7f83b97cd0e65a44f75c97f787bcb709c22eacf0747eb5ed8
edge:19aadc5ed64e98b83956,Documentation Page:docs/implementation/execution-decision-engine/STRATEGY_TAXONOMY.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,5a5b5606a7f483a088808677eacd9341c0f8db096b73856a377159c59973c072
edge:fea18ff0c9aec778d6c0,Documentation Page:docs/implementation/execution-decision-engine/TEMPLATES.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,c16da52ba4e349c0015d67c2ef354112f2480cb27df37b34444ab86c0ec21f0a
edge:d6cd6459bcbe5201f0f0,Documentation Page:docs/implementation/execution-decision-engine/TEST_PLAN.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,828cba96685bfca4cfb289cfcaac57aca45479151091ad327ec9aae7d0033d7c
edge:9d0561702d09845b0413,Documentation Page:docs/implementation/execution-decision-engine/THRESHOLD_EVALUATION.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,c8414a416455ca62aefa34d7debff16d1346bcf3a9b9c4229072da8a1e7971c9
edge:2b42bed0c25ed29af1de,Documentation Page:docs/implementation/execution-decision-engine/TIE_BREAKING.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,984cba1244faae7e533ebabee1b691aa3cae006db0c665a669cecc390e99529c
edge:18de954983dbc1e6ea28,Documentation Page:docs/implementation/execution-decision-engine/VALIDATION_RULES.md,DOCUMENTS,Service:intelligence-execution-platform,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,658ee9b1f2878afb53373312ea92bd5150ae318f7b1d1d28dcf8ca15ab4678d4
edge:0cce84eaf275d8498320,Generated Artifact:docs/implementation/execution-strategy-evaluation-engine/generated/evaluation_cost_observations.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,41c3c03c036b99ecfefe3b02ecfb553637f3ca06345f352efc7a301b5158c7ef
edge:3f121c5a9e24dae0b5f0,Generated Artifact:docs/implementation/execution-strategy-evaluation-engine/generated/evaluation_execution_metrics.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,f5375bf5891a0dc651a070e3e0203587f967758e9d947c34824adc26735d103e
edge:0e63206b038ac69eff4e,Generated Artifact:docs/implementation/execution-strategy-evaluation-engine/generated/evaluation_observation_index.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,c99b3531eabd339d810dc2cca21eac95624921872b819b01de104367bec62c1f
edge:d40027b6d7b388ed9708,Generated Artifact:docs/implementation/execution-strategy-evaluation-engine/generated/evaluation_outcome_summary.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,d2120f0fd32f5b2a61b5fb74a825e18815a804bfbcc6afe7a4213e11ddc26d4a
edge:4dbbd25779290b66ec7d,Generated Artifact:docs/implementation/execution-strategy-evaluation-engine/generated/EVALUATION_OUTCOME_SUMMARY.md,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,d21146b4a75ef4883a17228a67ae33d6f75e767aafbf4a86b9a8e330cbf3885c
edge:b8191b6afaaa89e84a1b,Generated Artifact:docs/implementation/execution-strategy-evaluation-engine/generated/evaluation_policy_findings.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,46f5c1f6473af47d30d7a6c800cf7b5636c2ebb3fbfc9cf98e328c5b99c46247
edge:7bc5c555c3470b38d3e5,Generated Artifact:docs/implementation/execution-strategy-evaluation-engine/generated/evaluation_privacy_findings.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,b4377f3cd1a982503818430ae97789b838018ef1c79819801497e59912f9d6cd
edge:9f9b3793195072b47226,Generated Artifact:docs/implementation/execution-strategy-evaluation-engine/generated/evaluation_replay_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,6def0379b12f0865839ef5004b2fdfb16c00771e3d27284d4abf4ec20e35750f
edge:2ca6edc1d16a73ea915b,Generated Artifact:docs/implementation/execution-strategy-evaluation-engine/generated/evaluation_run_catalog.csv,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,6bb778a80e08610fb2d3403c21b969e8d0191c8d1dfaaeeca6ed2b1b3cbf9bf4
edge:6b27a7de782c39657969,Generated Artifact:docs/implementation/execution-strategy-evaluation-engine/generated/evaluation_run_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,e5a8b9a0a5c4b69b6cb5b8514b52245ae3d0cd6aedd863862203770f2e7ab034
edge:12d7e8f5eaba4a54aecb,Generated Artifact:docs/implementation/execution-strategy-evaluation-engine/generated/EVALUATION_RUN_CATALOG.md,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,de2a444ab4019e23295ef4ab650fd43816fe87288b471bef876dc3acad557be3
edge:f2d517d2cc687b2fdb88,Generated Artifact:docs/implementation/execution-strategy-evaluation-engine/generated/evaluation_safety_findings.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,eddb7f45d352b1e5f8a034a2f0609770d94df4a62d32b8bfefe65dafdd007835
edge:931a016397a620ff2000,Generated Artifact:docs/implementation/fleet-intelligence-foundation/generated/fleet_alert_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,4933ea83532a08de37dba69ea5bc1aac71d3a8542b5d6286f174d07f11eb7a50
edge:7c53069b87fbf34b1b70,Generated Artifact:docs/implementation/fleet-intelligence-foundation/generated/fleet_availability_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,5253168d11bf35cbcb82fa72342c4de0adac2a672a5271cdc002d4b1bd0559a6
edge:798bc6d4412d7e08eb7a,Generated Artifact:docs/implementation/fleet-intelligence-foundation/generated/fleet_benchmark_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,72289ad7d4b9bf46f8c9871ff737e132561c7954fc3d3342dd5922b13f92fee0
edge:5e7ce4d32b006e5df636,Generated Artifact:docs/implementation/fleet-intelligence-foundation/generated/fleet_context_contract.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,5b901e22c367dcb39ce5268080fc6659b258b3d5b40b41b7fa20931afb75267e
edge:a3791a446d8106b49c55,Generated Artifact:docs/implementation/fleet-intelligence-foundation/generated/fleet_evidence_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,b1fac394aa59946f3ff984e1ce8bb966372ad084461c3d6b0760d16174cda550
edge:4233251212b304eef48d,Generated Artifact:docs/implementation/fleet-intelligence-foundation/generated/FLEET_INTELLIGENCE_SUMMARY.md,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,f80051d68fd9c2450bd75f7a9876aa50554de49e14c9e6662acfb78bdb5cdd60
edge:00f8f67504c9f40a5844,Generated Artifact:docs/implementation/fleet-intelligence-foundation/generated/fleet_issue_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,35fa23a8c4dc1b17fdf3e5b022c460e1748cf9494d53aa1237989750189c3b97
edge:215e122ccc1db5b57732,Generated Artifact:docs/implementation/fleet-intelligence-foundation/generated/fleet_readiness_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,28c6e8ada964d28f85bec2adc4e4f552db330a22da50140f4930a18b9c5cb108
edge:221b9e920b9d643320a8,Generated Artifact:docs/implementation/fleet-intelligence-foundation/generated/fleet_reason_code_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,f8f3bc2c002568e2950808dcf447d8262a56b7afc3bdbff654df20b53876389c
edge:923ebc164d087d456df5,Generated Artifact:docs/implementation/fleet-intelligence-foundation/generated/fleet_route_compatibility_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,8721b5287ff621091ac23aeecc84420e35df3754fe8c9fe069463e05e3b7359b
edge:4c79ef0ee34a2f7d12f3,Generated Artifact:docs/implementation/fleet-intelligence-foundation/generated/fleet_route_impact_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,279131ddf9ab801d07c6dcdc5bf3e6a85f3947abfbdce9fda12298d4fa3b7c0a
edge:2a54a322b3916f4653fe,Generated Artifact:docs/implementation/fleet-intelligence-foundation/generated/fleet_summary_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,0ac47d6ba8974122bed38b9151853482ffe2a25a275a1b1e7181101c36c798bd
edge:cb4fb4777ba961fa67a8,Generated Artifact:docs/implementation/fleet-intelligence-foundation/generated/fleet_vehicle_context_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,4237cbfc9a88ca86d8f749a1d83c6d8b0ea3ee50818ede0d9924b3619e815a07
edge:421a63761c7609ee4c5d,Generated Artifact:docs/implementation/intelligence-capability-orchestration/generated/capability_readiness.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,4e84bd9965b315ec6af4ebc374e9047b6752a3e9268d3e9c59afe65d8b7c2d33
edge:b6344a30e84d8954bf41,Generated Artifact:docs/implementation/intelligence-capability-orchestration/generated/domain_summary.md,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,af2b484f31c02d18ba497cde5e1c3b223f6e04b085c2f9b165f0e26f9e90ef12
edge:4d82b65af323b9e17aad,Generated Artifact:docs/implementation/intelligence-capability-orchestration/generated/execution_contract_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,8bc1e1d6223617cb1d319b341cb129b729a10a6983483f8ef2fe653b87ed0d97
edge:64caae373775506c187e,Generated Artifact:docs/implementation/intelligence-capability-orchestration/generated/execution_plan_templates.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,a8d77c9d5807d03ecc116eb71eb34f5b0e6d635d24228cb453575c8fa2d3c0c8
edge:72dc702172572f8f4b84,Generated Artifact:docs/implementation/intelligence-capability-orchestration/generated/intelligence_capability_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,e8ec745d66df0e1127c86c6da27a68c5a748ff69e83109242f1ef4b9211319ce
edge:7b64c9b281cadcb86d13,Generated Artifact:docs/implementation/intelligence-capability-orchestration/generated/orchestration_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,8fa55d9df975becea1b6b47f0e0f999c2328cce7b46678bfba2471141a358db5
edge:ea6b443f6a151e9d2436,Generated Artifact:docs/implementation/intelligence-knowledge-graph/generated/capability_dependency_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,fd16d65143ad6090af0463fc7beebbe561634733bd1f315b07a96f0e97f2f3f4
edge:0f34db30a9e1771a8010,Generated Artifact:docs/implementation/intelligence-knowledge-graph/generated/cost_dependency_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,918db5d809a06378c5ca4f63e65de24f93db63c51a569786ff7dc5352ddbed1e
