"Path","Category","Size"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\CustomToolbar.kt","F. Local caches","8784"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\FragmentBackPressOverrider.kt","F. Local caches","801"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\FragmentHolder.kt","F. Local caches","128"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\InsetsObserverProxy.kt","F. Local caches","3765"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ModalScreenViewManager.kt","F. Local caches","322"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\PointerEventsBoxNoneImpl.kt","F. Local caches","548"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\RNScreensPackage.kt","F. Local caches","3752"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\Screen.kt","F. Local caches","31735"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreenContainer.kt","F. Local caches","19198"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreenContainerViewManager.kt","F. Local caches","2137"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreenContentWrapper.kt","F. Local caches","1048"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreenContentWrapperManager.kt","F. Local caches","1094"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreenEventDispatcher.kt","F. Local caches","865"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreenFooter.kt","F. Local caches","12384"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreenFooterManager.kt","F. Local caches","966"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreenFragment.kt","F. Local caches","14174"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreenFragmentWrapper.kt","F. Local caches","999"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreenModalFragment.kt","F. Local caches","9782"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreensModule.kt","F. Local caches","5303"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreensShadowNode.kt","F. Local caches","987"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreenStack.kt","F. Local caches","18397"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreenStackFragment.kt","F. Local caches","21682"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreenStackFragmentWrapper.kt","F. Local caches","507"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreenStackHeaderConfig.kt","F. Local caches","16766"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreenStackHeaderConfigShadowNode.kt","F. Local caches","853"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreenStackHeaderConfigViewManager.kt","F. Local caches","10118"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreenStackHeaderHeightUpdateProxy.kt","F. Local caches","546"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreenStackHeaderSubview.kt","F. Local caches","2509"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreenStackHeaderSubviewManager.kt","F. Local caches","2937"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreenStackViewManager.kt","F. Local caches","2910"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreenViewManager.kt","F. Local caches","14494"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ScreenWindowTraits.kt","F. Local caches","7912"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\SearchBarManager.kt","F. Local caches","7317"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\SearchBarView.kt","F. Local caches","7055"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\SearchViewFormatter.kt","F. Local caches","2329"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\bottomsheet\BottomSheetBehaviorExt.kt","F. Local caches","2267"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\bottomsheet\BottomSheetDialogRootView.kt","F. Local caches","3882"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\bottomsheet\BottomSheetDialogScreen.kt","F. Local caches","972"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\bottomsheet\BottomSheetTransitionCoordinator.kt","F. Local caches","773"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\bottomsheet\BottomSheetWindowInsetListenerChain.kt","F. Local caches","1244"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\bottomsheet\DimmingView.kt","F. Local caches","2462"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\bottomsheet\DimmingViewManager.kt","F. Local caches","6626"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\bottomsheet\DimmingViewPointerEvents.kt","F. Local caches","654"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\bottomsheet\SheetDelegate.kt","F. Local caches","26184"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\bottomsheet\SheetDetents.kt","F. Local caches","3396"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\bottomsheet\SheetUtils.kt","F. Local caches","6674"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\events\HeaderAttachedEvent.kt","F. Local caches","596"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\events\HeaderBackButtonClickedEvent.kt","F. Local caches","629"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\events\HeaderDetachedEvent.kt","F. Local caches","596"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\events\HeaderHeightChangeEvent.kt","F. Local caches","802"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\events\ScreenAnimationDelegate.kt","F. Local caches","2854"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\events\ScreenAppearEvent.kt","F. Local caches","582"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\events\ScreenDisappearEvent.kt","F. Local caches","591"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\events\ScreenDismissedEvent.kt","F. Local caches","655"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\events\ScreenEventEmitter.kt","F. Local caches","1569"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\events\ScreenTransitionProgressEvent.kt","F. Local caches","934"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\events\ScreenWillAppearEvent.kt","F. Local caches","594"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\events\ScreenWillDisappearEvent.kt","F. Local caches","603"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\events\SearchBarBlurEvent.kt","F. Local caches","596"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\events\SearchBarChangeTextEvent.kt","F. Local caches","701"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\events\SearchBarCloseEvent.kt","F. Local caches","593"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\events\SearchBarFocusEvent.kt","F. Local caches","599"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\events\SearchBarOpenEvent.kt","F. Local caches","590"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\events\SearchBarSearchButtonPressEvent.kt","F. Local caches","722"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\events\SheetDetentChangedEvent.kt","F. Local caches","759"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\events\StackFinishTransitioningEvent.kt","F. Local caches","619"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ext\FragmentExt.kt","F. Local caches","203"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ext\NumericExt.kt","F. Local caches","338"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\ext\ViewExt.kt","F. Local caches","1610"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\fragment\restoration\AutoRemovingFragment.kt","F. Local caches","1377"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\fragment\restoration\RNScreensFragmentFactory.kt","F. Local caches","472"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\common\FragmentProviding.kt","F. Local caches","341"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\common\event\BaseEventEmitter.kt","F. Local caches","722"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\common\event\NamingAwareEventType.kt","F. Local caches","299"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\common\event\ViewAppearanceEventEmitter.kt","F. Local caches","217"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\helpers\EventHelpers.kt","F. Local caches","322"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\helpers\FragmentManagerHelper.kt","F. Local caches","4261"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\helpers\SystemDrawable.kt","F. Local caches","1022"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\helpers\ViewFinder.kt","F. Local caches","1158"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\helpers\ViewIdHelpers.kt","F. Local caches","2342"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\stack\host\FragmentOperation.kt","F. Local caches","1892"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\stack\host\FragmentOperationExecutor.kt","F. Local caches","2848"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\stack\host\StackContainer.kt","F. Local caches","7750"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\stack\host\StackContainerDelegate.kt","F. Local caches","209"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\stack\host\StackContainerUpdateCoordinator.kt","F. Local caches","1530"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\stack\host\StackHost.kt","F. Local caches","4567"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\stack\host\StackHostViewManager.kt","F. Local caches","2052"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\stack\host\StackOperation.kt","F. Local caches","311"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\stack\screen\StackScreen.kt","F. Local caches","2605"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\stack\screen\StackScreenAppearanceEventsEmitter.kt","F. Local caches","1225"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\stack\screen\StackScreenEventEmitter.kt","F. Local caches","1717"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\stack\screen\StackScreenFragment.kt","F. Local caches","1095"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\stack\screen\StackScreenViewManager.kt","F. Local caches","1899"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\stack\screen\event\StackScreenDidAppearEvent.kt","F. Local caches","646"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\stack\screen\event\StackScreenDidDisappearEvent.kt","F. Local caches","658"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\stack\screen\event\StackScreenDismissEvent.kt","F. Local caches","1000"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\stack\screen\event\StackScreenLifecycleEvent.kt","F. Local caches","776"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\stack\screen\event\StackScreenWillAppearEvent.kt","F. Local caches","650"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\stack\screen\event\StackScreenWillDisappearEvent.kt","F. Local caches","662"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\tabs\TabScreen.kt","F. Local caches","4556"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\tabs\TabScreenDelegate.kt","F. Local caches","733"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\tabs\TabScreenEventEmitter.kt","F. Local caches","1781"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\tabs\TabScreenFragment.kt","F. Local caches","1182"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\tabs\TabScreenViewManager.kt","F. Local caches","7157"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\tabs\TabsHost.kt","F. Local caches","20376"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\tabs\TabsHostA11yCoordinator.kt","F. Local caches","1477"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\tabs\TabsHostAppearanceApplicator.kt","F. Local caches","8837"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\tabs\TabsHostAppearanceCoordinator.kt","F. Local caches","1859"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\tabs\TabsHostEventEmitter.kt","F. Local caches","798"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\tabs\TabsHostViewManager.kt","F. Local caches","6421"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\tabs\event\TabScreenDidAppearEvent.kt","F. Local caches","981"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\tabs\event\TabScreenDidDisappearEvent.kt","F. Local caches","993"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\tabs\event\TabScreenWillAppearEvent.kt","F. Local caches","985"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\tabs\event\TabScreenWillDisappearEvent.kt","F. Local caches","997"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\tabs\event\TabsHostNativeFocusChangeEvent.kt","F. Local caches","1940"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\gamma\tabs\image\TabsImageLoader.kt","F. Local caches","5415"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\safearea\EdgeInsets.kt","F. Local caches","944"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\safearea\InsetType.kt","F. Local caches","249"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\safearea\SafeAreaProvider.kt","F. Local caches","1445"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\safearea\SafeAreaView.kt","F. Local caches","10677"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\safearea\SafeAreaViewManager.kt","F. Local caches","2639"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\safearea\paper\SafeAreaViewEdges.kt","F. Local caches","960"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\safearea\paper\SafeAreaViewLocalData.kt","F. Local caches","339"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\safearea\paper\SafeAreaViewShadowNode.kt","F. Local caches","4298"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\stack\anim\ScreensAnimation.kt","F. Local caches","607"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\stack\views\ChildDrawingOrderStrategyImpl.kt","F. Local caches","1222"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\stack\views\ChildrenDrawingOrderStrategy.kt","F. Local caches","706"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\stack\views\ScreensCoordinatorLayout.kt","F. Local caches","3899"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\transition\ExternalBoundaryValuesEvaluator.kt","F. Local caches","1473"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\utils\DecorViewInsetsUtils.kt","F. Local caches","983"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\utils\DeviceUtils.kt","F. Local caches","276"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\utils\FragmentTransactionKt.kt","F. Local caches","4015"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\utils\InsetsKt.kt","F. Local caches","1331"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\utils\PaddingBundle.kt","F. Local caches","269"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\utils\RNSLog.kt","F. Local caches","482"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\utils\ScreenDummyLayoutHelper.kt","F. Local caches","11670"
"node_modules\react-native-screens\android\src\main\java\com\swmansion\rnscreens\utils\ViewBackgroundUtils.kt","F. Local caches","266"
"node_modules\react-native-screens\android\src\main\jni\CMakeLists.txt","F. Local caches","1664"
"node_modules\react-native-screens\android\src\main\jni\rnscreens.cpp","F. Local caches","433"
"node_modules\react-native-screens\android\src\main\jni\rnscreens.h","F. Local caches","1599"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_default_enter_in.xml","F. Local caches","627"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_default_enter_out.xml","F. Local caches","629"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_default_exit_in.xml","F. Local caches","514"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_default_exit_out.xml","F. Local caches","544"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_fade_from_bottom.xml","F. Local caches","836"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_fade_in.xml","F. Local caches","321"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_fade_out.xml","F. Local caches","321"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_fade_to_bottom.xml","F. Local caches","862"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_ios_from_left_background_close.xml","F. Local caches","228"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_ios_from_left_background_open.xml","F. Local caches","228"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_ios_from_left_foreground_close.xml","F. Local caches","301"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_ios_from_left_foreground_open.xml","F. Local caches","301"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_ios_from_right_background_close.xml","F. Local caches","229"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_ios_from_right_background_open.xml","F. Local caches","229"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_ios_from_right_foreground_close.xml","F. Local caches","299"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_ios_from_right_foreground_open.xml","F. Local caches","300"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_no_animation_20.xml","F. Local caches","270"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_no_animation_250.xml","F. Local caches","273"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_no_animation_350.xml","F. Local caches","272"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_no_animation_medium.xml","F. Local caches","308"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_slide_in_from_bottom.xml","F. Local caches","444"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_slide_in_from_left.xml","F. Local caches","231"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_slide_in_from_right.xml","F. Local caches","230"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_slide_out_to_bottom.xml","F. Local caches","444"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_slide_out_to_left.xml","F. Local caches","230"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_slide_out_to_right.xml","F. Local caches","229"
"node_modules\react-native-screens\android\src\main\res\base\anim\rns_standard_accelerate_interpolator.xml","F. Local caches","224"
"node_modules\react-native-screens\android\src\main\res\base\drawable\rns_rounder_top_corners_shape.xml","F. Local caches","270"
"node_modules\react-native-screens\android\src\main\res\base\values\themes.xml","F. Local caches","230"
"node_modules\react-native-screens\android\src\main\res\v33\anim-v33\rns_default_enter_in.xml","F. Local caches","1182"
"node_modules\react-native-screens\android\src\main\res\v33\anim-v33\rns_default_enter_out.xml","F. Local caches","1224"
"node_modules\react-native-screens\android\src\main\res\v33\anim-v33\rns_default_exit_in.xml","F. Local caches","1210"
"node_modules\react-native-screens\android\src\main\res\v33\anim-v33\rns_default_exit_out.xml","F. Local caches","1209"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSBottomTabsManagerDelegate.java","F. Local caches","4206"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSBottomTabsManagerInterface.java","F. Local caches","1901"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSBottomTabsScreenManagerDelegate.java","F. Local caches","4705"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSBottomTabsScreenManagerInterface.java","F. Local caches","2330"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSSafeAreaViewManagerDelegate.java","F. Local caches","1304"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSSafeAreaViewManagerInterface.java","F. Local caches","734"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSScreenContainerManagerDelegate.java","F. Local caches","1029"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSScreenContainerManagerInterface.java","F. Local caches","561"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSScreenContentWrapperManagerDelegate.java","F. Local caches","1044"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSScreenContentWrapperManagerInterface.java","F. Local caches","566"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSScreenFooterManagerDelegate.java","F. Local caches","1020"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSScreenFooterManagerInterface.java","F. Local caches","558"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSScreenManagerDelegate.java","F. Local caches","6799"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSScreenManagerInterface.java","F. Local caches","3051"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSScreenStackHeaderConfigManagerDelegate.java","F. Local caches","5460"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSScreenStackHeaderConfigManagerInterface.java","F. Local caches","2438"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSScreenStackHeaderSubviewManagerDelegate.java","F. Local caches","1511"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSScreenStackHeaderSubviewManagerInterface.java","F. Local caches","768"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSScreenStackManagerDelegate.java","F. Local caches","1249"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSScreenStackManagerInterface.java","F. Local caches","618"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSSearchBarManagerDelegate.java","F. Local caches","4003"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSSearchBarManagerInterface.java","F. Local caches","1719"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSStackHostManagerDelegate.java","F. Local caches","1011"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSStackHostManagerInterface.java","F. Local caches","555"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSStackScreenManagerDelegate.java","F. Local caches","1287"
"node_modules\react-native-screens\android\src\paper\java\com\facebook\react\viewmanagers\RNSStackScreenManagerInterface.java","F. Local caches","689"
"node_modules\react-native-screens\android\src\paper\java\com\swmansion\rnscreens\FabricEnabledHeaderConfigViewGroup.kt","F. Local caches","1827"
"node_modules\react-native-screens\android\src\paper\java\com\swmansion\rnscreens\FabricEnabledHeaderSubviewViewGroup.kt","F. Local caches","462"
"node_modules\react-native-screens\android\src\paper\java\com\swmansion\rnscreens\FabricEnabledViewGroup.kt","F. Local caches","455"
"node_modules\react-native-screens\android\src\paper\java\com\swmansion\rnscreens\NativeProxy.kt","F. Local caches","512"
"node_modules\react-native-screens\android\src\paper\java\com\swmansion\rnscreens\NativeScreensModuleSpec.java","F. Local caches","997"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\FrameCorrectionModes.h","F. Local caches","960"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSBottomTabsAccessoryComponentDescriptor.h","F. Local caches","1141"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSBottomTabsAccessoryShadowNode.cpp","F. Local caches","371"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSBottomTabsAccessoryShadowNode.h","F. Local caches","860"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSBottomTabsAccessoryState.h","F. Local caches","524"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSBottomTabsComponentDescriptor.h","F. Local caches","981"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSBottomTabsShadowNode.cpp","F. Local caches","621"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSBottomTabsShadowNode.h","F. Local caches","1072"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSBottomTabsState.cpp","F. Local caches","448"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSBottomTabsState.h","F. Local caches","987"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSFullWindowOverlayComponentDescriptor.h","F. Local caches","444"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSFullWindowOverlayShadowNode.cpp","F. Local caches","186"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSFullWindowOverlayShadowNode.h","F. Local caches","1086"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSFullWindowOverlayState.h","F. Local caches","713"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSModalScreenComponentDescriptor.h","F. Local caches","1283"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSModalScreenShadowNode.cpp","F. Local caches","330"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSModalScreenShadowNode.h","F. Local caches","921"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSSafeAreaViewComponentDescriptor.h","F. Local caches","938"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSSafeAreaViewShadowNode.cpp","F. Local caches","3184"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSSafeAreaViewShadowNode.h","F. Local caches","958"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSSafeAreaViewState.cpp","F. Local caches","654"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSSafeAreaViewState.h","F. Local caches","1440"
